id	Fonte	Titolo Fonte	year	Occorrenza	Parte di	Parte di ID	nominato/Generico	Scala	Luogo desunto	I	C	F	Localizzabile	Terrestre	Inventato	Categoria	Start	End	Nota
L00226	S046	Pesci grossi, pesci piccoli	1950	scogliera			generico			x			no	sì	-	generico_terrestre	199	208
L00227	S046	Pesci grossi, pesci piccoli	1950	mare			generico						no	sì	-	generico_terrestre	2034	2038
L00228	S046	Pesci grossi, pesci piccoli	1950	fondo	mare	L00227	generico						no	sì	-	generico_terrestre	2595	2600
L00229	S046	Pesci grossi, pesci piccoli	1950	scoglio			generico				x		no	sì	-	generico_terrestre	5388	5395
L00230	S046	Pesci grossi, pesci piccoli	1950	cala			generico						no	sì	-	generico_terrestre	13955	13959
L00231	S046	Pesci grossi, pesci piccoli	1950	conca			generico					x	no	sì	-	generico_terrestre	14481	14486
L00232	S047	Cimitero di biciclette	1950	prato			generico			x			no	sì	-	generico_terrestre	212	217
L00233	S047	Cimitero di biciclette	1950	strada			generico						no	sì	-	generico_terrestre	506	512
L00234	S047	Cimitero di biciclette	1950	via			generico						no	sì	-	generico_terrestre	2107	2110
L00235	S047	Cimitero di biciclette	1950	fosso			generico				x		no	sì	-	generico_terrestre	3106	3111
L00236	S047	Cimitero di biciclette	1950	riva	fosso	L00235	generico						no	sì	-	generico_terrestre	5048	5052
L00237	S047	Cimitero di biciclette	1950	acqua (fosso)	fosso	L00235	generico						no	sì	-	generico_terrestre	5149	5154
L00238	S047	Cimitero di biciclette	1950	stradale			generico					x	no	sì	-	generico_terrestre	11171	11179
L00239	S048	Mai nessuno degli uomini lo seppe	1950	strada	valle	L00240	generico			x			no	sì	-	generico_terrestre	67	74
L00240	S048	Mai nessuno degli uomini lo seppe	1950	valle			generico						no	sì	-	generico_terrestre	111	116
L00241	S048	Mai nessuno degli uomini lo seppe	1950	sentiero	valle	L00240	generico					x	no	sì	-	generico_terrestre	3435	3443
L00242	S048	Mai nessuno degli uomini lo seppe	1950	casa	valle	L00240	generico						no	sì	-	generico_terrestre	3478	3483
L00243	S048	Mai nessuno degli uomini lo seppe	1950	Chapelet			nominato	landmark (montagna)					sì	sì	no	nominato_terrestre	11206	11214	sì
L00244	S048	Mai nessuno degli uomini lo seppe	1950	valletta			generico						no	sì	-	generico_terrestre	11776	11784
L00245	S048	Mai nessuno degli uomini lo seppe	1950	prati	valle	L00240	generico						no	sì	-	generico_terrestre	12254	12259
L00246	S048	Mai nessuno degli uomini lo seppe	1950	Rocca Negra			nominato	landmark (montagna)			x		sì	sì	no	nominato_terrestre	12421	12432
L00247	S048	Mai nessuno degli uomini lo seppe	1950	baita	valle	L00240	generico						no	sì	-	generico_terrestre	12851	12856
L00248	S048	Mai nessuno degli uomini lo seppe	1950	caserma			generico						no	sì	-	generico_terrestre	13699	13706
L00249	S048	Mai nessuno degli uomini lo seppe	1950	lago	valle	L00240	generico						no	sì	-	generico_terrestre	14592	14596
L00250	S049	Il reggimento smarrito	1951	caserma	città	L00251	generico			x			no	sì	-	generico_terrestre	175	182
L00251	S049	Il reggimento smarrito	1951	città			generico				x		no	sì	-	generico_terrestre	614	619
L00252	S049	Il reggimento smarrito	1951	marciapiede	città	L00251	generico						no	sì	-	generico_terrestre	3908	3919
L00253	S049	Il reggimento smarrito	1951	via	città	L00251	generico						no	sì	-	generico_terrestre	5038	5041
L00254	S049	Il reggimento smarrito	1951	giardini pubblici	città	L00251	generico						no	sì	-	generico_terrestre	5101	5118
L00255	S049	Il reggimento smarrito	1951	quartiere	città	L00251	generico						no	sì	-	generico_terrestre	6401	6410
L00256	S049	Il reggimento smarrito	1951	caseggiato	città	L00251	generico						no	sì	-	generico_terrestre	8219	8230
L00257	S049	Il reggimento smarrito	1951	cortile	caseggiato	L00256	generico						no	sì	-	generico_terrestre	8258	8265
L00258	S049	Il reggimento smarrito	1951	scale	caseggiato	L00256	generico						no	sì	-	generico_terrestre	8676	8681
L00259	S049	Il reggimento smarrito	1951	ballatorio	caseggiato	L00256	generico						no	sì	-	generico_terrestre	9183	9192
L00260	S049	Il reggimento smarrito	1951	stanze	caseggiato	L00256	generico						no	sì	-	generico_terrestre	9543	9549
L00261	S049	Il reggimento smarrito	1951	corridoi	caseggiato	L00256	generico						no	sì	-	generico_terrestre	9553	9561
L00262	S049	Il reggimento smarrito	1951	tetto	caseggiato	L00256	generico					x	no	sì	-	generico_terrestre	9750	9755
L00263	S050	L'avventura di una bagnante	1951	spiaggia di ***			nominato	landmark (spiaggia)		x			no	sì	no	nominato_terrestre	50	65
L00264	S050	L'avventura di una bagnante	1951	acqua			generico				x		no	sì	-	generico_terrestre	683	688
L00265	S050	L'avventura di una bagnante	1951	barca			generico					x	no	sì	-	generico_terrestre	17447	17452
L00266	V003	Il visconte dimezzato	1952	Boemia			nominato	territorio		x			sì	sì		nominato_terrestre	128	134
L00267	V003	Il visconte dimezzato	1952	accampamento	Boemia	L00266	generico						sì	sì		generico_terrestre	4602	4614
L00268	V003	Il visconte dimezzato	1952	campo di battaglia	Boemia	L00266	generico				x		sì	sì		generico_terrestre	13032	13050
L00269	V003	Il visconte dimezzato	1952	ospedale	Boemia	L00266	generico						sì	sì		generico_terrestre	13651	13659
L00270	V003	Il visconte dimezzato	1952	Terralba			nominato	comune					no	sì	sì	inventato	15546	15554	sì
L00271	V003	Il visconte dimezzato	1952	castello	Terralba	L00270	generico						no	sì		generico_terrestre	17286	17294
L00272	V003	Il visconte dimezzato	1952	campagna	Terralba	L00270	generico						no	sì		generico_terrestre	23816	23824
L00273	V003	Il visconte dimezzato	1952	bosco	Terralba	L00270	generico						no	sì		generico_terrestre	24905	24910
L00274	V003	Il visconte dimezzato	1952	Prato delle Monache	Terralba	L00270	nominato	landmark					no	sì	sì	inventato	26342	26361
L00275	V003	Il visconte dimezzato	1952	cimitero	Terralba	L00270	generico						no	sì	-	generico_terrestre	31544	31552
L00276	V003	Il visconte dimezzato	1952	Salto della Ghigna	Terralba	L00270	nominato	landmark					no	sì	sì	inventato	34599	34617
L00277	V003	Il visconte dimezzato	1952	Col Gerbido			nominato	territorio					no	sì	sì	inventato	54152	54163
L00278	V003	Il visconte dimezzato	1952	tana	Col Gerbido	L00277	generico						no	sì	-	generico_terrestre	55473	55477
L00279	V003	Il visconte dimezzato	1952	casolare	Col Gerbido	L00277	generico						no	sì	-	generico_terrestre	58009	58017
L00280	V003	Il visconte dimezzato	1952	marina	Terralba	L00270	generico					x	no	sì	-	generico_terrestre	64650	64656
L00281	V003	Il visconte dimezzato	1952	prato	Terralba	L00270	generico						no	sì	-	generico_terrestre	66786	66791
L00282	V003	Il visconte dimezzato	1952	casolare	Terralba	L00270	generico						no	sì	-	generico_terrestre	68965	68973
L00283	V003	Il visconte dimezzato	1952	riva	Terralba	L00270	generico						no	sì	-	generico_terrestre	70584	70588
L00284	V003	Il visconte dimezzato	1952	grotta	Terralba	L00270	generico						no	sì	-	generico_terrestre	77042	77048
L00285	V003	Il visconte dimezzato	1952	Pratofungo			nominato	comune					no	sì	sì	inventato	78589	78599
L00286	V003	Il visconte dimezzato	1952	capannuccia	Pratofungo	L00285	generico						no	sì	-	generico_terrestre	83865	83876
L00287	V003	Il visconte dimezzato	1952	bottega	Terralba	L00270	generico						no	sì	-	generico_terrestre	114046	114053
L00288	V003	Il visconte dimezzato	1952	fienile	Terralba	L00270	generico						no	sì	-	generico_terrestre	117598	117605
L00289	V003	Il visconte dimezzato	1952	collinetta	Terralba	L00270	generico						no	sì	-	generico_terrestre	128494	128504
L00290	S051	Un compagno venuto da lontano	1952	boscaglia			generico			x			no	sì	-	generico_terrestre	39	48
L00291	S051	Un compagno venuto da lontano	1952	campo di battaglia			generico				x		no	sì	-	generico_terrestre	691	709
L00292	S051	Un compagno venuto da lontano	1952	cespugli			generico						no	sì	-	generico_terrestre	1443	1451
L00293	S051	Un compagno venuto da lontano	1952	carreggiabile			generico						no	sì	-	generico_terrestre	5110	5123
L00294	S051	Un compagno venuto da lontano	1952	salita			generico						no	sì	-	generico_terrestre	5273	5279
L00295	S051	Un compagno venuto da lontano	1952	sentiero			generico						no	sì	-	generico_terrestre	5545	5553
L00296	S051	Un compagno venuto da lontano	1952	valle			generico						no	sì	-	generico_terrestre	5843	5848
L00297	S051	Un compagno venuto da lontano	1952	lago			generico						no	sì	-	generico_terrestre	6991	6995
L00298	S051	Un compagno venuto da lontano	1952	capanna			generico					x	no	sì	-	generico_terrestre	7401	7408
L00299	S052	Un bel gioco dura poco	1952	torrente	campagna 	L00300	generico			x			no	sì	-	generico_terrestre	78	86
L00300	S052	Un bel gioco dura poco	1952	campagna 			generico						no	sì	-	generico_terrestre	1328	1336
L00301	S052	Un bel gioco dura poco	1952	conca	campagna 	L00300	generico						no	sì	-	generico_terrestre	2069	2074
L00302	S052	Un bel gioco dura poco	1952	sabbia	campagna 	L00300	generico						no	sì	-	generico_terrestre	2488	2494
L00303	S052	Un bel gioco dura poco	1952	valle			generico						no	sì	-	generico_terrestre	2980	2985
L00304	S052	Un bel gioco dura poco	1952	erba	valle	L00303	generico				x		no	sì	-	generico_terrestre	3353	3357
L00305	S052	Un bel gioco dura poco	1952	sentiero	valle	L00303	generico						no	sì	-	generico_terrestre	7658	7666
L00306	S052	Un bel gioco dura poco	1952	canneto	valle	L00303	generico						no	sì	-	generico_terrestre	7845	7852
L00307	S052	Un bel gioco dura poco	1952	riva	canneto	L00306	generico						no	sì	-	generico_terrestre	8430	8434
L00308	S052	Un bel gioco dura poco	1952	mare			generico					x	no	sì	-	generico_terrestre	11909	11913
L00309	S053	Funghi in città	1952	città			generico						no	sì	-	generico_terrestre	37	42
L00310	S053	Funghi in città	1952	aiola	città	L00309	generico			x			no	sì	-	generico_terrestre	237	242
L00311	S053	Funghi in città	1952	corso	città	L00309	generico			x			no	sì	-	generico_terrestre	248	253
L00312	S053	Funghi in città	1952	fermata	città	L00309	generico				x		no	sì	-	generico_terrestre	1200	1207	ricontare aggiungendo la parola sbav
L00313	S053	Funghi in città	1952	casa	città	L00309	generico						no	sì	-	generico_terrestre	6189	6193
L00314	S053	Funghi in città	1952	ospedale	città	L00309	generico					x	no	sì	-	generico_terrestre	6274	6282
L00315	S054	La formica argentina	1952	regione			generico			x			no	sì	-	generico_terrestre	809	816
L00316	S054	La formica argentina	1952	vie	paese	L00319	generico						no	sì	-	generico_terrestre	1202	1205
L00317	S054	La formica argentina	1952	campagna			generico			x			no	sì	-	generico_terrestre	1215	1223
L00318	S054	La formica argentina	1952	osteria	paese	L00319	generico						no	sì	-	generico_terrestre	1327	1334
L00319	S054	La formica argentina	1952	paese	regione	L00315	generico						no	sì	-	generico_terrestre	2211	2216
L00320	S054	La formica argentina	1952	casa	paese	L00319	generico				x		no	sì	-	generico_terrestre	2867	2871
L00321	S054	La formica argentina	1952	terreno	casa	L00320	generico						no	sì	-	generico_terrestre	5414	5421
L00322	S054	La formica argentina	1952	giardino	casa	L00320	generico						no	sì	-	generico_terrestre	15489	15497
L00323	S054	La formica argentina	1952	villetta	paese	L00319	generico						no	sì	-	generico_terrestre	26376	26384
L00324	S054	La formica argentina	1952	strada	paese	L00319	generico						no	sì	-	generico_terrestre	39506	39512
L00325	S054	La formica argentina	1952	villa	paese	L00319	generico						no	sì	-	generico_terrestre	54657	54662
L00326	S054	La formica argentina	1952	strada-cortile	paese	L00319	generico						no	sì	-	generico_terrestre	64048	64063
L00327	S054	La formica argentina	1952	baracca	paese	L00319	generico						no	sì	-	generico_terrestre	64850	64857
L00328	S054	La formica argentina	1952	città vecchia	paese	L00319	generico						no	sì	-	generico_terrestre	69638	69651
L00329	S054	La formica argentina	1952	porto	paese	L00319	generico					x	no	sì	-	generico_terrestre	71162	71167
L00330	S055	Il piccione comunale	1952	città			generico						no	sì	-	generico_terrestre	140	145
L00331	S055	Il piccione comunale	1952	via	città	L00330	generico			x			no	sì	-	generico_terrestre	519	522
L00332	S055	Il piccione comunale	1952	crocevia	città	L00330	generico						no	sì	-	generico_terrestre	895	903
L00333	S055	Il piccione comunale	1952	ditta	città	L00330	generico						no	sì	-	generico_terrestre	1149	1154
L00334	S055	Il piccione comunale	1952	casamento	città	L00330	generico						no	sì	-	generico_terrestre	1922	1931
L00335	S055	Il piccione comunale	1952	tetto	casamento	L00334	generico				x		no	sì	-	generico_terrestre	2724	2729
L00336	S055	Il piccione comunale	1952	appartamento	casamento	L00334	generico					x	no	sì	-	generico_terrestre	3610	3622
L00337	S055	Il piccione comunale	1952	terrazzo	casamento	L00334	generico						no	sì	-	generico_terrestre	3828	3836
L00338	S056	La pietanziera	1952	panchina	viale	L00339	generico			x			no	sì	-	generico_terrestre	1638	1646
L00339	S056	La pietanziera	1952	viale			generico			x			no	sì	-	generico_terrestre	1652	1657
L00340	S056	La pietanziera	1952	bottiglieria			generico						no	sì	-	generico_terrestre	3344	3356
L00341	S056	La pietanziera	1952	caffè			generico						no	sì	-	generico_terrestre	3414	3419
L00342	S056	La pietanziera	1952	strada			generico						no	sì	-	generico_terrestre	3717	3723
L00343	S056	La pietanziera	1952	villa			generico				x		no	sì	-	generico_terrestre	4921	4926
L00344	S056	La pietanziera	1952	marciapiede			generico						no	sì	-	generico_terrestre	6822	6833
L00345	S057	Gli occhi del nemico	1952	via			generico			x	x		no	sì	-	generico_terrestre	58	61
L00346	S057	Gli occhi del nemico	1952	fermata			generico						no	sì	-	generico_terrestre	2050	2057
L00347	S057	Gli occhi del nemico	1952	casa			generico					x	no	sì	-	generico_terrestre	4512	4516
L00348	S058	La fabbrica occupata	1952	Rivoli			nominato	comune					sì	sì	no	nominato_terrestre	1112	1118
L00349	S058	La fabbrica occupata	1952	Alpignano			nominato	comune		x	x		sì	sì	no	nominato_terrestre	1564	1573
L00350	S058	La fabbrica occupata	1952	scale	Alpignano	L00349	generico						sì	sì	-	generico_terrestre	1772	1777
L00351	S058	La fabbrica occupata	1952	accampamento	fabbrica	L00354	generico						sì	sì	-	generico_terrestre	2027	2039
L00352	S058	La fabbrica occupata	1952	camerata	fabbrica	L00354	generico						sì	sì	-	generico_terrestre	2872	2880
L00353	S058	La fabbrica occupata	1952	stabilimento	fabbrica	L00354	generico						sì	sì	-	generico_terrestre	3021	3033
L00354	S058	La fabbrica occupata	1952	fabbrica	Rivoli	L00348	generico						sì	sì	-	generico_terrestre	3506	3514
L00355	S058	La fabbrica occupata	1952	officina	fabbrica	L00354	generico						sì	sì	-	generico_terrestre	5452	5460
L00356	S058	La fabbrica occupata	1952	cortile	fabbrica	L00354	generico					x	sì	sì	-	generico_terrestre	7318	7325
L00357	S059	La ragazza licenziata	1952	cortile	fabbrica	L00359	generico			x			no	sì	-	generico_terrestre	65	72
L00358	S059	La ragazza licenziata	1952	officina	fabbrica	L00359	generico						no	sì	-	generico_terrestre	99	107
L00359	S059	La ragazza licenziata	1952	fabbrica			generico				x		no	sì	-	generico_terrestre	2615	2623
L00360	S059	La ragazza licenziata	1952	prato			generico						no	sì	-	generico_terrestre	3204	3209
L00361	S059	La ragazza licenziata	1952	cucina	fabbrica	L00359	generico					x	no	sì	-	generico_terrestre	7266	7272
L00362	S060	Le disgrazie di un paese	1953	paese			generico			x		x	no	sì	-	generico_terrestre	40	45
L00363	S060	Le disgrazie di un paese	1953	casa	paese	L00362	generico				x		no	sì	-	generico_terrestre	5137	5141
L00364	S061	Il bosco sull'autostrada	1953	casa	città	L00367	generico			x	x		no	sì	-	generico_terrestre	278	282
L00365	S061	Il bosco sull'autostrada	1953	giardino pubblico	città	L00367	generico						no	sì	-	generico_terrestre	1185	1202
L00366	S061	Il bosco sull'autostrada	1953	vie	città	L00367	generico						no	sì	-	generico_terrestre	1221	1224
L00367	S061	Il bosco sull'autostrada	1953	città			generico						no	sì	-	generico_terrestre	1902	1907
L00368	S061	Il bosco sull'autostrada	1953	strada	città	L00367	generico						no	sì	-	generico_terrestre	2119	2125
L00369	S061	Il bosco sull'autostrada	1953	autostrada			generico					x	no	sì	-	generico_terrestre	2139	2149
L00370	S061	Il bosco sull'autostrada	1953	pianura			generico						no	sì	-	generico_terrestre	2265	2272
L00371	S062	La cura delle vespe	1953	panchina			generico			x			no	sì	-	generico_terrestre	216	224
L00372	S062	La cura delle vespe	1953	corsi			generico						no	sì	-	generico_terrestre	1579	1584
L00373	S062	La cura delle vespe	1953	casa			generico				x		no	sì	-	generico_terrestre	4233	4237
L00374	S062	La cura delle vespe	1953	vie			generico						no	sì	-	generico_terrestre	7356	7359
L00375	S062	La cura delle vespe	1953	ospedale			generico					x	no	sì	-	generico_terrestre	7892	7900
L00376	S063	La storia di Kim-Ghi-U	1953	Nam-Du-Il	Corea	L00378	nominato	comune		x			sì	sì	sì	inventato	239	248
L00377	S063	La storia di Kim-Ghi-U	1953	casa	Nam-Du-Il	L00376	generico						sì	sì	-	generico_terrestre	1488	1492
L00378	S063	La storia di Kim-Ghi-U	1953	Corea (del Nord)			nominato	nazione					sì	sì	no	nominato_terrestre	2596	2601
L00379	S063	La storia di Kim-Ghi-U	1953	Yang	Corea	L00378	nominato	territorio (distretto)					sì	sì	sì	inventato	3036	3040
L00380	S063	La storia di Kim-Ghi-U	1953	campi	Corea	L00378	generico				x		sì	sì	-	generico_terrestre	3905	3910
L00381	S063	La storia di Kim-Ghi-U	1953	terreno	Corea	L00378	generico						sì	sì	-	generico_terrestre	4476	4483
L00382	S063	La storia di Kim-Ghi-U	1953	Som Gin	Corea	L00378	nominato	comune					sì	sì	sì	inventato	8311	8318
L00383	S063	La storia di Kim-Ghi-U	1953	Pyong Yang	Corea	L00378	nominato	comune				x	sì	sì	no	nominato_terrestre	10571	10581
L00384	S064	Paese infido	1953	bosco			generico			x			no	sì	-	generico_terrestre	808	813
L00385	S064	Paese infido	1953	monte			generico						no	sì	-	generico_terrestre	1448	1453
L00386	S064	Paese infido	1953	stradone			generico						no	sì	-	generico_terrestre	3246	3254
L00387	S064	Paese infido	1953	aia	paese	L00388	generico						no	sì	-	generico_terrestre	4722	4725
L00388	S064	Paese infido	1953	paese			generico				x		no	sì	-	generico_terrestre	5491	5496
L00389	S064	Paese infido	1953	casa	paese	L00388	generico						no	sì	-	generico_terrestre	5743	5747
L00390	S064	Paese infido	1953	strada	paese	L00388	generico						no	sì	-	generico_terrestre	8656	8662
L00391	S064	Paese infido	1953	scuola	paese	L00388	generico						no	sì	-	generico_terrestre	10158	10164
L00392	S064	Paese infido	1953	piazza	paese	L00388	generico						no	sì	-	generico_terrestre	10347	10353
L00393	S064	Paese infido	1953	studio	paese	L00388	generico						no	sì	-	generico_terrestre	11135	11141
L00394	S064	Paese infido	1953	costruzione	paese	L00388	generico						no	sì	-	generico_terrestre	12597	12608
L00395	S064	Paese infido	1953	campo			generico						no	sì	-	generico_terrestre	15955	15960
L00396	S064	Paese infido	1953	sentiero			generico					x	no	sì	-	generico_terrestre	16785	16793
L00397	S065	Gli avanguardisti a Mentone	1953	Sanremo (città)			nominato	comune	sì	x			sì	sì	no	nominato_terrestre	385	390
L00398	S065	Gli avanguardisti a Mentone	1953	piazza	Sanremo (città)		generico						sì	sì	-	generico_terrestre	1281	1287
L00399	S065	Gli avanguardisti a Mentone	1953	Casa del Fascio	Sanremo (città)		nominato	landmark					sì	sì	no	nominato_terrestre	1303	1318
L00400	S065	Gli avanguardisti a Mentone	1953	biliardi	Sanremo (città)		generico						sì	sì	-	generico_terrestre	3682	3690
L00401	S065	Gli avanguardisti a Mentone	1953	città vecchia	Sanremo (città)		generico						sì	sì	-	generico_terrestre	3748	3761
L00402	S065	Gli avanguardisti a Mentone	1953	strada	Sanremo (città)		generico						sì	sì	-	generico_terrestre	5031	5037
L00403	S065	Gli avanguardisti a Mentone	1953	via	Sanremo (città)		generico						sì	sì	-	generico_terrestre	11157	11160
L00404	S065	Gli avanguardisti a Mentone	1953	torpedone			generico						no	sì	-	generico_terrestre	13315	13324
L00405	S065	Gli avanguardisti a Mentone	1953	Ventimiglia			nominato	comune					sì	sì	no	nominato_terrestre	13485	13496
L00406	S065	Gli avanguardisti a Mentone	1953	Ponte San Luigi			nominato	landmark					sì	sì	no	nominato_terrestre	13817	13832
L00407	S065	Gli avanguardisti a Mentone	1953	Mentone			nominato	comune					sì	sì	no	nominato_terrestre	14693	14700
L00408	S065	Gli avanguardisti a Mentone	1953	villetta	Mentone	L00407	generico						sì	sì	-	generico_terrestre	15619	15627
L00409	S065	Gli avanguardisti a Mentone	1953	campagna	Mentone	L00407	generico						sì	sì	-	generico_terrestre	17372	17380
L00410	S065	Gli avanguardisti a Mentone	1953	piazza	Mentone	L00407	generico						sì	sì	-	generico_terrestre	18140	18146
L00411	S065	Gli avanguardisti a Mentone	1953	lugomare	Mentone	L00407	generico						sì	sì	-	generico_terrestre	21262	21271
L00412	S065	Gli avanguardisti a Mentone	1953	camerata	Mentone	L00407	generico						sì	sì	-	generico_terrestre	23064	23072
L00413	S065	Gli avanguardisti a Mentone	1953	villa	Mentone	L00407	generico						sì	sì	-	generico_terrestre	31332	31337
L00414	S065	Gli avanguardisti a Mentone	1953	mare	Mentone	L00407	generico						sì	sì	-	generico_terrestre	35373	35377
L00415	S065	Gli avanguardisti a Mentone	1953	riva	Mentone	L00407	generico						sì	sì	-	generico_terrestre	35553	35557
L00416	S065	Gli avanguardisti a Mentone	1953	casamenti	Mentone	L00407	generico						sì	sì	-	generico_terrestre	36303	36312
L00417	S065	Gli avanguardisti a Mentone	1953	quartieri	Mentone	L00407	generico						sì	sì	-	generico_terrestre	38138	38147
L00418	S065	Gli avanguardisti a Mentone	1953	casa	Mentone	L00407	generico						sì	sì	-	generico_terrestre	38448	38452
L00419	S065	Gli avanguardisti a Mentone	1953	stanza	Mentone	L00407	generico						sì	sì	-	generico_terrestre	39015	39021
L00420	S065	Gli avanguardisti a Mentone	1953	Casa del Fascio	Mentone	L00407	nominato	landmark			x		sì	sì	no	nominato_terrestre	41477	41492
L00421	S065	Gli avanguardisti a Mentone	1953	giardino	Mentone	L00407	generico						sì	sì	-	generico_terrestre	47404	47412
L00422	S065	Gli avanguardisti a Mentone	1953	stazione	Mentone	L00407	generico						sì	sì	-	generico_terrestre	49383	49491
L00423	S066	L'aria buona	1953	seminterrato	città	L00426	generico			x			no	sì	-	generico_terrestre	182	194
L00424	S066	L'aria buona	1953	collina			generico						no	sì	-	generico_terrestre	1285	1292
L00425	S066	L'aria buona	1953	quartiere	città	L00426	generico						no	sì	-	generico_terrestre	1307	1316
L00426	S066	L'aria buona	1953	città			generico						no	sì	-	generico_terrestre	1323	1328
L00427	S066	L'aria buona	1953	viale	città	L00426	generico						no	sì	-	generico_terrestre	1579	1584
L00428	S066	L'aria buona	1953	capolinea	città	L00426	generico						no	sì	-	generico_terrestre	1614	1623
L00429	S066	L'aria buona	1953	stradina	città	L00426	generico						no	sì	-	generico_terrestre	1790	1798
L00430	S066	L'aria buona	1953	prato	collina	L00424	generico						no	sì	-	generico_terrestre	3119	3124
L00431	S066	L'aria buona	1953	sanatorio	collina	L00424	generico				x		no	sì	-	generico_terrestre	5799	5808
L00432	S066	L'aria buona	1953	via	collina	L00424	generico					x	no	sì	-	generico_terrestre	7343	7346
L00433	S067	L'entrata in guerra	1953	spiaggia	Sanremo (città)	L00438	generico			x			sì	sì	-	generico_terrestre	128	136
L00434	S067	L'entrata in guerra	1953	riva	Sanremo (città)	L00438	generico						sì	sì	-	generico_terrestre	388	392
L00435	S067	L'entrata in guerra	1953	moscone			generico						sì	sì	-	generico_terrestre	521	528
L00436	S067	L'entrata in guerra	1953	mare			generico						sì	sì	-	generico_terrestre	1500	1504
L00437	S067	L'entrata in guerra	1953	balaustra	Sanremo (città)	L00438	generico						sì	sì	-	generico_terrestre	2912	2921
L00438	S067	L'entrata in guerra	1953	Sanremo (città)			nominato	comune	sì				sì	sì	no	nominato_terrestre	4549	4554
L00439	S067	L'entrata in guerra	1953	scuole	Sanremo (città)	L00438	generico				x		sì	sì	-	generico_terrestre	11071	11077
L00440	S067	L'entrata in guerra	1953	scalinata	scuole	L00439	generico						sì	sì	-	generico_terrestre	12209	12218
L00441	S067	L'entrata in guerra	1953	corridoio	scuole	L00439	generico						sì	sì	-	generico_terrestre	14594	14603
L00442	S067	L'entrata in guerra	1953	casa	Sanremo (città)	L00438	generico						sì	sì	-	generico_terrestre	22662	22666
L00443	S067	L'entrata in guerra	1953	aula	scuole	L00439	generico						sì	sì	-	generico_terrestre	24779	24783
L00444	S067	L'entrata in guerra	1953	via	Sanremo (città)	L00438	generico					x	sì	sì	-	generico_terrestre	25911	25914
L00445	S068	L'avventura di un impiegato	1953	casa	collina	L00446	generico			x			no	sì	-	generico_terrestre	120	124
L00446	S068	L'avventura di un impiegato	1953	collina			generico						no	sì	-	generico_terrestre	1508	1515
L00447	S068	L'avventura di un impiegato	1953	viale	collina	L00446	generico						no	sì	-	generico_terrestre	1534	1540
L00448	S068	L'avventura di un impiegato	1953	capolinea	città	L00453	generico						no	sì	-	generico_terrestre	2879	2888
L00449	S068	L'avventura di un impiegato	1953	tram			generico						no	sì	-	generico_terrestre	3288	3292
L00450	S068	L'avventura di un impiegato	1953	centro	città	L00453	generico						no	sì	-	generico_terrestre	4010	4016
L00451	S068	L'avventura di un impiegato	1953	caffè	città	L00453	generico						no	sì	-	generico_terrestre	4029	4034
L00452	S068	L'avventura di un impiegato	1953	barbiere	città	L00453	generico						no	sì	-	generico_terrestre	6017	6025
L00453	S068	L'avventura di un impiegato	1953	città			generico						no	sì	-	generico_terrestre	8552	8557
L00454	S068	L'avventura di un impiegato	1953	marciapiede	città	L00453	generico						no	sì	-	generico_terrestre	12906	12917
L00455	S068	L'avventura di un impiegato	1953	piazza	città	L00453	generico						no	sì	-	generico_terrestre	12929	12935
L00456	S068	L'avventura di un impiegato	1953	portici	città	L00453	generico						no	sì	-	generico_terrestre	12950	12957
L00457	S068	L'avventura di un impiegato	1953	ufficio	città	L00453	generico					x	no	sì	-	generico_terrestre	13331	13338
L00458	S069	Un paese disgraziato	1953	Marzialia			nominato	nazione		x		x	no	sì	sì	inventato	30	39
L00459	S069	Un paese disgraziato	1953	via	Marzialia	L00458	generico						no	sì	-	generico_terrestre	2822	2825
L00460	S070	Il generale in biblioteca	1953	Panduria			nominato	nazione		x			no	sì	sì	inventato	35	43
L00461	S070	Il generale in biblioteca	1953	biblioteca	Panduria	L00460	generico				x	x	no	sì	-	generico_terrestre	927	937
L00462	S070	Il generale in biblioteca	1953	palazzo	Panduria	L00460	generico						no	sì	-	generico_terrestre	951	958
L00463	S071	La fabbrica nella montagna	1954	piazzale	Amiantifera (fabbrica)	L00465	generico						sì	sì	-	generico_terrestre	1291	1299
L00464	S071	La fabbrica nella montagna	1954	sentieri	Balangero		generico						no	sì	-	generico_terrestre	2068	2076
L00465	S071	La fabbrica nella montagna	1954	Amiantifera (fabbrica)	Balangero		nominato	landmark					sì	sì	no	nominato_terrestre	3084	3095
L00466	S071	La fabbrica nella montagna	1954	uffici	Amiantifera (fabbrica)	L00465	generico				x		sì	sì	-	generico_terrestre	4641	4647
L00467	S071	La fabbrica nella montagna	1954	via	Balangero		generico					x	no	sì	-	generico_terrestre	10194	10197
L00468	S071	La fabbrica nella montagna	1954	Balangero			nominato	comune					sì	sì	no	nominato_terrestre	-	-
L00469	S072	Le notti dell'UNPA	1954	Sanremo (città)			nominato	comune	sì	x			sì	sì	no	nominato_terrestre	806	811
L00470	S072	Le notti dell'UNPA	1954	scuola	Sanremo (città)	L00469	generico					x	sì	sì	-	generico_terrestre	2710	2716
L00471	S072	Le notti dell'UNPA	1954	strada	Sanremo (città)	L00469	generico						sì	sì	-	generico_terrestre	6195	6201
L00472	S072	Le notti dell'UNPA	1954	campagna			generico						sì	sì	-	generico_terrestre	6229	6237
