ID opera,length,title,title_short,year,tipo,percentuale_dubbio,prop_occ_come-dubbio,prop_occ_come-negazione,prop_occ_come-riformulazione,prop_occ_cosa-dubbio,prop_occ_cosa-negazione,prop_occ_cosa-riformulazione,prop_occ_senso-dubbio,prop_occ_senso-negazione,prop_occ_senso-riformulazione,cont_occ_come-dubbio,cont_occ_come-negazione,cont_occ_come-riformulazione,cont_occ_cosa-dubbio,cont_occ_cosa-negazione,cont_occ_cosa-riformulazione,cont_occ_senso-dubbio,cont_occ_senso-negazione,cont_occ_senso-riformulazione,prop_car_come-dubbio,prop_car_come-negazione,prop_car_come-riformulazione,prop_car_cosa-dubbio,prop_car_cosa-negazione,prop_car_cosa-riformulazione,prop_car_senso-dubbio,prop_car_senso-negazione,prop_car_senso-riformulazione,cont_car_come-dubbio,cont_car_come-negazione,cont_car_come-riformulazione,cont_car_cosa-dubbio,cont_car_cosa-negazione,cont_car_cosa-riformulazione,cont_car_senso-dubbio,cont_car_senso-negazione,cont_car_senso-riformulazione,prop_occ_x,prop_occ_y,cont_occ_x,cont_occ_y,cont_e_prop_occ_x,cont_e_prop_occ_y,prop_car_x,prop_car_y,cont_car_x,cont_car_y,cont_e_prop_car_x,cont_e_prop_car_y,prop_occ_perc_x,prop_occ_perc_y,prop_car_perc_x,prop_car_perc_y,prop_occ_car_perc_x,prop_occ_car_perc_y,def_mds_x,def_mds_y,def_mds_all_x,def_mds_all_y
S041,14887,Uno dei tre è ancora vivo,Uno dei tr,1949,riformulazione,3.781823067,0,0,0,0.7692307692,0.07692307692,0.1538461538,0,0,0,0,0,0,10,1,2,0,0,0,0,0,0,67.85,18.83,13.32,0,0,0,0,0,0,382,106,75,0,0,0,-0.0790709518709181,-0.00227094205559853,-0.0307974713690504,-0.00332061102341133,-0.0222323004121972,-0.0391905773898654,-0.072178145579669,0.0133594259035788,-0.0273229862684325,-0.000525225971531698,-0.0149119286229248,-0.0388367892439692,0.06414060346,-0.0412995418,-0.066539362,-0.02020103944,-0.0732409144,-0.006313390241,-0.09873527264,0.01204250016,0.06424061367,-0.04126437231
S042,19767,L'avventura di un soldato,L'avventur,1949,riformulazione,22.11767087,0,0.01754385965,0.01754385965,0.4210526316,0.2456140351,0.0350877193,0.08771929825,0.05263157895,0.1228070175,0,1,1,24,14,2,5,3,7,0,0.62,0.98,21.87,33.58,5.95,9.79,7.91,19.3,0,27,43,956,1468,260,428,346,844,0.0111352066958758,-0.0679420078532268,0.0465047206363904,-0.0102244623894442,0.054795287855541,-0.00905373590621011,0.0250967205955422,-0.0479117898952944,0.0436040994202687,-0.0106479586490082,0.0523900596809952,0.00834813340112222,-0.0737503415,-0.06390588117,0.07213756757,-0.05649694798,0.03547914779,-0.06547421724,0.01437887605,-0.0830901298,-0.07357230599,-0.06394652061
S043,14101,Desiderio in novembre,Desiderio ,1949,riformulazione,0.6878944756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,97,0,0,0,0.000971214914684388,0.163790421161898,-0.0388164716428507,-0.00354555246988046,-0.0693199016899898,0.00767418679958543,0.0550391676228372,0.149986743679571,-0.0312153208898281,8.99453711047899e-05,-0.0593286370343942,0.0255171637300405,0.09783591104,0.119790928,-0.03322289285,0.1547531073,-0.00806142137,0.1636821857,2,2,0.09795600172,0.1198552996
S044,7633,Lettera ad Amelia sui dischi volanti,Lettera ad,1950,,9.799554566,0,0,0,0.4444444444,0.4444444444,0,0.1111111111,0,0,0,0,0,4,4,0,1,0,0,0,0,0,60.96,31.02,0,8.02,0,0,0,0,0,456,232,0,60,0,0,-0.0409341679942056,-0.0190902053206537,-0.0294028112260328,-0.00610191489589724,-0.0183135257746663,-0.0259697035599265,-0.0762853172743403,-0.0217894328881714,-0.0246635827370603,-0.00107820543002722,-0.0146950946237458,-0.0420349045918827,0.01221493723,-0.04117286833,-0.04618478479,-0.06007150158,-0.05027545996,-0.03720783985,-0.08106010705,-0.005805143564,0.01234862915,-0.04122394574
S045,11610,Storia del soldato che portò il cannone a casa,Storia del,1950,riformulazione,0.6890611542,0,0,0,0.75,0,0.25,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,73.75,0,26.25,0,0,0,0,0,0,59,0,21,0,0,0,-0.0888953478720008,0.0210445666732816,-0.0373571884403059,-0.0033195478022598,-0.0344513078445478,-0.040122752996252,-0.0781730683091203,0.057108328897927,-0.0320849404787036,0.000134099615033542,-0.0319002818965422,-0.0366525754636154,0.09006509016,-0.02994548139,-0.09696703087,0.01706455217,-0.09021223511,0.02580231818,2,-2,0.09012163829,-0.02988802712
S046,16862,"Pesci grossi, pesci piccoli",Pesci gros,1950,,1.767287392,0,0,0,0.3333333333,0.6666666667,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,65.77,34.23,0,0,0,0,0,0,0,196,102,0,0,0,0,-0.029886910334184,-0.0087409496006289,-0.036335482570688,-0.00365334441829473,-0.0327691423205683,-0.0164977036464457,-0.0843223647330813,-0.0171368050045015,-0.0297021087909605,-0.000295142891383449,-0.0246678954880961,-0.0438483345642378,0.03789641944,-0.01350748061,-0.07376235818,-0.04115037985,-0.05983840404,-0.01992845141,2,-2,0.03796394965,-0.01355115803
S047,12416,Cimitero di biciclette,Cimitero d,1950,riformulazione,1.183956186,0,0,0.2,0,0.2,0.4,0.2,0,0,0,0,1,0,1,2,1,0,0,0,0,23.81,0,31.97,18.37,25.85,0,0,0,0,35,0,47,27,38,0,0,0.0470761413294575,0.0874775651970019,-0.0311536391883665,-0.00409911605129751,-0.02921859368625,0.0219872983100027,0.0597275351871808,0.00580624256557644,-0.0296455184216585,0.000418100508883299,-0.0212418408030756,0.0255735401112714,0.02319712711,0.09226670229,0.0277085201,0.04796262643,0.03903610772,0.06810563784,2,2,0.0233375089,0.09226250649
S048,15006,Mai nessuno degli uomini lo seppe,Mai nessun,1950,riformulazione,1.266160203,0,0,0,0.4,0,0.4,0,0,0.2,0,0,0,2,0,2,0,0,1,0,0,0,20,0,60,0,0,20,0,0,0,38,0,114,0,0,38,-0.0189304783901285,0.0375869209053706,-0.034899765341859,-0.00307815309148781,-0.0177447855141801,-0.0106189592525523,0.0402852829582018,0.0754856106244091,-0.0303044666106635,-5.08516345596049e-07,-0.0166628556492995,0.0180551781333802,0.04343787792,0.02073562656,-0.003974586631,0.08297864799,-0.00426773671,0.0610777815,2,2,0.04341360158,0.02077605633
S049,10193,Il reggimento smarrito,Il reggime,1951,riformulazione,3.384675758,0,0,0.5,0,0,0.25,0,0,0.25,0,0,2,0,0,1,0,0,1,0,0,46.09,0,0,10.72,0,0,43.19,0,0,159,0,0,37,0,0,149,0.0853742184058169,0.0754913417325574,-0.0327192576320312,0.00116696393830057,-0.0336914072583871,0.0490427965606964,0.0993643487507943,-0.0231648381764513,-0.0255627720153,0.00410381388984939,-0.019777363396836,0.0597177473413033,-0.002339911502,0.1142440776,0.0572294997,0.05753934786,0.08194150549,0.06021370914,0.07832099586,0.1712702678,-0.002531731331,0.1142528505
S050,21333,L'avventura di una bagnante,L'avventur,1951,riformulazione,12.23925374,0,0,0,0.3870967742,0.1935483871,0.3870967742,0.03225806452,0,0,0,0,0,12,6,12,1,0,0,0,0,0,47.1,23.18,27.66,2.06,0,0,0,0,0,1209,595,710,53,0,0,-0.0363207766617258,0.0368591697531577,-0.00659119302965305,-0.0267722149650946,-0.00254426000524529,-0.0337303948504465,-0.0426442541632095,0.0369429097343195,-0.00320112245171184,-0.00249922590171462,0.00255079691584937,-0.0348216266021913,0.02220385556,-0.008298411458,-0.02981169974,-0.01154528139,-0.03673453944,0.01625076518,-0.07194268096,0.000496123855,0.02287956599,-0.007962697109
S051,8251,Un compagno venuto da lontano,Un compagn,1952,riformulazione,3.478366259,0,0,0.2,0.2,0,0,0.6,0,0,0,0,1,1,0,0,3,0,0,0,0,13.24,38.33,0,0,48.43,0,0,0,0,38,110,0,0,139,0,0,0.0141180934371965,0.016711106577693,-0.0313746755121592,-0.00986209100103461,-0.0309504245814424,0.0165347994695918,-0.0413625197868741,-0.023590412990856,-0.0283652920121076,0.000200823527265573,-0.021996238762268,-0.0139075363031577,0.01707620666,0.03395575553,-0.04237858964,-0.01621649434,-0.01551216829,-0.0005984340341,-0.008106993554,0.0687599713,0.01689781656,0.03393356519
S052,11940,Un bel gioco dura poco,Un bel gio,1952,riformulazione,0.351758794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,42,0,0,0,0.000971214914684358,0.163790421161898,-0.0388164716428507,-0.00354555246988047,-0.0693199016899899,0.00767418679958543,0.0550391676228372,0.149986743679571,-0.0321005376016965,0.000143456068128384,-0.0599994041767615,0.0252929254583594,0.0985094906,0.1200288172,-0.03371930515,0.1553341311,-0.00827841334,0.1640124537,2,2,0.09862923494,0.120093643
S053,6506,Funghi in città,Funghi in ,1952,,2.367045804,0,0,0,0.5,0.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,87.66,12.34,0,0,0,0,0,0,0,135,19,0,0,0,0,-0.0555025916218001,-0.0207019425560627,-0.0380822204593211,-0.00363207244919708,-0.0313628063599486,-0.0293346422467325,-0.100679828490698,-0.00737579038280581,-0.0316134206945201,5.36466892583291e-05,-0.0311584437221167,-0.0453683372647227,0.04752521096,-0.03788852242,-0.09349237887,-0.0370060578,-0.07867364408,-0.02429928798,2,-2,0.04762560162,-0.0379214612
S054,71831,La formica argentina,La formica,1952,riformulazione,4.150018794,0,0.04761904762,0.04761904762,0.5238095238,0.09523809524,0.1666666667,0.04761904762,0,0.07142857143,0,2,2,22,4,7,2,0,3,0,5.17,1.34,38.78,4.63,36.36,4.8,0,8.92,0,154,40,1156,138,1084,143,0,266,-0.0346234754175519,-0.00886813682744549,0.0156128225841767,-0.00124964402356902,0.0236377079260491,-0.032568930562001,-0.0149442213244703,0.0483165458745605,0.014381252031776,0.00779914471967462,0.0174499535072303,-0.0182110972647735,0.02583426873,-0.02216347178,-0.02980582843,0.02974111115,-0.02906573822,0.01267175963,-0.04108510736,-0.01705916286,0.02592693228,-0.02214017231
S056,7069,La pietanziera,La pietanz,1952,,1.754137785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,124,0,0,0.00874515909600503,0.0790807035015935,-0.036278440740156,-0.00903534952527502,-0.0649202587926737,0.0157034838018152,0.0285323480811641,-0.0017724041863982,-0.0305183157471733,-0.000320122642162931,-0.0569032695425783,0.0237899441418109,0.06222832271,0.07681149212,-0.01638757526,0.05132197407,0.001596460842,0.06299729968,2,2,0.06215143008,0.07677531217
S057,7070,Gli occhi del nemico,Gli occhi ,1952,,1.612446959,0,0,0,0.6666666667,0.3333333333,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,43.86,56.14,0,0,0,0,0,0,0,50,64,0,0,0,0,-0.06918380550901,-0.0254469471683422,-0.0375954299350348,-0.00355298377159349,-0.0313044657189864,-0.0340609523277418,-0.0611270935501952,-0.0218986757625173,-0.0312859371520098,-8.12687240887131e-05,-0.0244637816681073,-0.0358300121987272,0.05685073191,-0.04850571888,-0.05426664244,-0.03322574791,-0.06626375459,-0.02466391049,2,-2,0.05692550642,-0.04853120106
S058,7735,La fabbrica occupata,La fabbric,1952,,0.8532643827,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,66,0,0,0,0,0.0158858248637972,0.0495382842488722,-0.0385673747068938,-0.00370861793108022,-0.0635541263112321,0.0100732940679786,0.0221194631539799,-0.0165184569556443,-0.0315478530929699,-5.31312566356048e-05,-0.0506353977523693,0.00598440159585574,0.04676152139,0.05794997748,-0.006539657523,0.02350277412,0.0003375699822,0.03747692509,2,2,0.04688568872,0.05786889723
S059,7919,La ragazza licenziata,La ragazza,1952,riformulazione,1.212274277,0,0,0.5,0,0,0,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,38.54,0,0,0,61.46,0,0,0,0,37,0,0,0,59,0,0,0.0523080037528693,0.0616183819880628,-0.0358207940926199,-0.00432649946402004,-0.0535464673094116,0.0384314304231634,0.050541367561048,-0.0175785656543698,-0.03050320387585,0.000616980731404425,-0.0499165588074504,0.037451545604,0.02942041059,0.09413546516,0.002412901287,0.05411270234,0.03403146843,0.05465640163,2,2,0.02914340371,0.09409998248
S060,6734,Le disgrazie di un paese,Le disgraz,1953,,0.8761508762,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,59,0,0,0,0,0,-0.106878567777657,-0.0180735747855006,-0.0398191068344966,-0.00364140759477096,-0.0465050987778503,-0.0415172659483531,-0.113979906032912,0.00406945001032949,-0.0324225080955089,0.000167445221393549,-0.043707790128395,-0.0470015475711539,0.09437066546,-0.05912441015,-0.1172705596,-0.02701451821,-0.110674536,-0.01626727737,2,-2,0.09425296067,-0.0591007711
S063,10989,La storia di Kim-Ghi-U,La storia ,1953,riformulazione,0.4732004732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,52,0,0,0,0.000971214914684359,0.163790421161898,-0.0388164716428507,-0.00354555246988046,-0.0693199016899898,0.00767418679958542,0.0550391676228372,0.149986743679571,-0.0319393486556895,0.000127856831681933,-0.0598772593187445,0.0253389800903345,0.09828032985,0.1199470201,-0.03355386725,0.1551316035,-0.008205651476,0.1638979393,2,2,0.09840014898,0.1200116853
S064,17761,Paese infido,Paese infi,1953,,0.2026912899,0.6666666667,0,0,0.3333333333,0,0,0,0,0,2,0,0,1,0,0,0,0,0,69.44,0,0,30.56,0,0,0,0,0,25,0,0,11,0,0,0,0,0,-0.0432762586061005,-0.0308565671554571,-0.0278076415849712,-0.00100954516440902,-0.0421569652027255,-0.00409085426161919,-0.0665936181941299,-0.000726761982741597,-0.0285643069459233,-0.000598858366751019,-0.0499868835967326,-0.0263625033733157,0.0500929434,-0.02674699458,-0.08325044315,-0.003615235195,-0.06007903734,-0.01293723056,2,-2,0.04989937402,-0.02671903432
S065,51188,Gli avanguardisti a Mentone,Gli avangu,1953,riformulazione,3.809486598,0.0487804878,0,0.0243902439,0.6585365854,0.07317073171,0.09756097561,0.0487804878,0,0.0487804878,2,0,1,27,3,4,2,0,2,1.49,0,5.18,55.54,8.62,7.9,11.69,0,9.59,29,0,101,1083,168,154,228,0,187,-0.0528831768824308,-0.0251799366997529,0.00366602082164892,-0.0102234869282923,0.0111189558501969,-0.0319437470373082,-0.0453625610181747,-0.0177946791279229,-0.00699650952365823,-0.00111942123569551,0.0124037182003269,-0.0252626827854761,0.03436683876,-0.04130742868,-0.03562954763,-0.02824179345,-0.04228749298,-0.02562844079,-0.05936152474,-0.01219704006,0.03436743195,-0.04129321422
S066,7594,L'aria buona,L'aria buo,1953,,0.09217803529,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,7,0,0,0,0,0,-0.106878567777657,-0.0180735747855006,-0.0398191068344966,-0.00364140759477096,-0.0465050987778503,-0.0415172659483531,-0.113979906032912,0.00406945001032946,-0.0327345300575914,0.000204642391180978,-0.0439167253124212,-0.0469134148750825,0.09583720193,-0.05986881962,-0.118928583,-0.02707355458,-0.1115124202,-0.01619230992,2,-2,0.095717699,-0.05984444933
S067,27190,L'entrata in guerra,L'entrata ,1949,riformulazione,2.214049283,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,49.17,22.92,27.91,0,0,0,0,0,0,296,138,168,0,0,0,-0.0501747106449916,0.0137726042295005,-0.027798364761412,-0.00327689176694249,-0.0149415969524788,-0.0317446106203535,-0.0464036808743049,0.0389778955035083,-0.0257481099977177,-0.000635614050299526,-0.0124270100947023,-0.0298835489204401,0.05108632922,-0.01719287149,-0.0545991322,0.009074434801,-0.05299837019,0.01637807936,2,-2,0.05129398356,-0.01717738506
S068,17132,L'avventura di un impiegato,L'avventur,1953,riformulazione,8.720522998,0,0,0,0.4736842105,0.1578947368,0.1578947368,0,0.05263157895,0.1578947368,0,0,0,9,3,3,0,1,3,0,0,0,38.62,15.53,18.41,0,12.25,15.19,0,0,0,577,232,275,0,183,227,-0.000664474449162205,-0.0495254763331519,-0.0155636054256679,0.00166986365056377,0.0155271174620541,-0.00469190896334102,-0.00910732045615082,-0.0058915908073487,-0.00723134795108949,-0.00972606312189132,0.0182129001181878,-0.00696754297354516,-0.0276753143,-0.03541519423,0.003615339287,-0.0180952498,0.002670835815,-0.03279339645,-0.008729882875,-0.01116358914,-0.02760674513,-0.03540553379
S070,10429,Il generale in biblioteca,Il general,1953,riformulazione,0.2972480583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,31,0,0,0,0.000971214914684352,0.163790421161898,-0.0388164716428507,-0.00354555246988046,-0.0693199016899898,0.00767418679958543,0.0550391676228372,0.149986743679571,-0.0322776855196467,0.000160833260229033,-0.0601323208290337,0.0252414060503966,0.09860904139,0.1200676528,-0.03378929292,0.1554258839,-0.008308827512,0.16406409,2,2,0.09872876188,0.1201325497
S071,10615,La fabbrica nella montagna,La fabbric,1954,riformulazione,0.4898728215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,52,0,0,0,0.000971214914684355,0.163790421161898,-0.0388164716428507,-0.00354555246988047,-0.0693199016899898,0.00767418679958543,0.0550391676228372,0.149986743679571,-0.0319393486556895,0.000127856831681932,-0.0598772593187444,0.0253389800903345,0.09824793774,0.1199336414,-0.03353072234,0.1551020617,-0.008195835183,0.1638812564,2,2,0.09836777402,0.1199982846
S072,39484,Le notti dell'UNPA,Le notti d,1954,riformulazione,1.59305035,0,0.07692307692,0,0.4615384615,0.1538461538,0.2307692308,0,0,0.07692307692,0,1,0,6,2,3,0,0,1,0,2.38,0,34.5,8.27,47.69,0,0,7.15,0,15,0,217,52,300,0,0,45,-0.0344229206928054,0.00631311850945685,-0.0186920666432416,0.00101397408126226,-0.00046654275023414,-0.0248662023564597,-0.00961213670902367,0.0667884388205923,-0.0233855320292024,-0.000306414264142186,-0.00920404878626806,-0.0103757559245207,0.038369882,-0.01140846755,-0.03674272943,0.04913983814,-0.03208910218,0.03148065625,2,-2,0.03850267355,-0.01138228469
S073,8394,La bomba addormentata nel bosco,La bomba a,1954,riformulazione,1.131760782,0,0,0,0.3333333333,0.3333333333,0.3333333333,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,55.79,2.11,42.11,0,0,0,0,0,0,53,2,40,0,0,0,-0.0250966212076279,0.0358133162173269,-0.0365999490933995,-0.00345899552828831,-0.0235101055021937,-0.018202940991009,-0.0568588358648289,0.0784229403465231,-0.0317782409563476,9.99220359242303e-05,-0.0298411869135777,-0.0291751582128076,0.04508737307,0.0120853495,-0.08302766329,0.03902292332,-0.05329642128,0.04308274377,2,2,0.04529102997,0.01209319273
S074,4546,Libertà! Libertà!,Libertà! L,1954,riformulazione,1.649802024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,75,0.0630311588291357,0.051162749242121,-0.0388324401383816,-0.0034582235836859,-0.0584711888636449,0.0417512101958041,0.0816035613783548,-0.0440831205774375,-0.0319618762432325,0.000105965535132541,-0.0396828726285439,0.0509405825736343,0.01935182792,0.0953077488,0.03892409527,0.04543318937,0.06161880592,0.03980739929,2,2,0.01905966787,0.09526296068
S075,3962,I mozzatori di nasi,I mozzator,1954,riformulazione,4.921756689,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,195,0,0,0,0.000971214914684343,0.163790421161898,-0.0373293469857473,-0.00348202958356029,-0.0682138340416676,0.00764447561223441,0.0550391676228372,0.149986743679571,-0.0296408954094902,4.90273191451418e-05,-0.0581792244414224,0.0259503722565642,0.08243126132,0.1155499618,-0.02145119043,0.1459539871,-0.00271827409,0.1581592435,-0.08261886366,0.1136496179,0.0825670767,0.1156107936
S077,4114,Il dittatore,Il dittato,1954,,9.649975693,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,397,0,0,0,0,0,-0.106878567777657,-0.0180735747855006,-0.0373749988049937,-0.00335082696341119,-0.0447729174885465,-0.0423961989345131,-0.113979906032912,0.00406945001032946,-0.0304051872599564,4.71924693615605e-06,-0.0422609203716496,-0.0478943073688914,0.06543457003,-0.07384395101,-0.09492353677,-0.04940629748,-0.1022231269,-0.02978979167,-0.1063753191,-0.0105072041,0.06533506613,-0.07383248417
S078,7027,Lo jus primae noctis,Lo jus pri,1954,,1.778852996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,125,0,0,0.00874515909600502,0.0790807035015935,-0.0382741737172283,-0.00617787572777041,-0.0663261899747422,0.0161044646307024,0.0285323480811641,-0.0017724041863982,-0.0305002943681491,-0.000325139885184696,-0.0568902762218249,0.023791479760128,0.06214042767,0.07678280264,-0.01632010896,0.05126800239,0.001626450028,0.06296226016,2,2,0.06206366023,0.07674660866
S079,6306,L'adultera,L'adultera,1954,riformulazione,1.680938788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,106,0.0630311588291357,0.051162749242121,-0.0388324401383816,-0.0034582235836859,-0.0584711888636449,0.0417512101958041,0.0816035613783548,-0.0440831205774376,-0.031624273255271,6.12419097598623e-05,-0.0394036782581067,0.0511217811588904,0.01925785228,0.09527551775,0.03898967247,0.04537577888,0.06164761282,0.0397717053,2,2,0.01896590113,0.09523071205
S080,4042,La lente d'ingrandimento,La lente d,1954,riformulazione,2.201880257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,89,0.0630311588291357,0.051162749242121,-0.0388324401383816,-0.0034582235836859,-0.0584711888636449,0.0417512101958041,0.0816035613783548,-0.0440831205774375,-0.0318093966677203,8.68001909888022e-05,-0.03955722565618,0.051026673972162,0.01755849135,0.09457067877,0.04016187931,0.04425571638,0.06214840792,0.03906785798,2,2,0.01727004415,0.09452563657
S081,4019,I Marziani,I Marziani,1954,riformulazione,8.932570291,0,0,0.375,0,0.25,0.25,0.125,0,0,0,0,3,0,2,2,1,0,0,0,0,16.16,0,50.7,20.06,13.09,0,0,0,0,58,0,182,72,47,0,0,0.0565930796650593,0.0670101685758166,-0.0250839370688938,0.00111700408753603,-0.0245176794458654,0.0269843910171693,0.0557597503619065,0.0115229753901412,-0.0255256388290786,0.000447402520074852,-0.0205787780159354,0.0204000176663297,-0.01408054048,0.0762111478,0.043516893,0.03020946289,0.04814472933,0.04776877558,0.01450203451,0.1170062771,-0.01396331382,0.07617942782
S082,6485,La domenica delle follie,La domenic,1954,,5.505011565,0,0,0,0.75,0.25,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,77.31,22.69,0,0,0,0,0,0,0,276,81,0,0,0,0,-0.0761436740797842,-0.0264244967886992,-0.0371073250702026,-0.00347752268331636,-0.0310358233516574,-0.0362196713929689,-0.0925294207430659,-0.01331962853648,-0.0296140910602594,-0.000242970796699144,-0.0262731389210114,-0.0449574847257298,0.04926665408,-0.05689587733,-0.07392309461,-0.04767321392,-0.07845081588,-0.03304124784,-0.1033092075,0.00453344854,0.04932837629,-0.05691469594
S083,16872,Il coniglio velenoso,Il conigli,1954,riformulazione,1.416548127,0,0,0,0.6,0.2,0,0,0,0.2,0,0,0,3,1,0,0,0,1,0,0,0,70.29,12.55,0,0,0,17.15,0,0,0,168,30,0,0,0,41,-0.0346561546297418,-0.0374059949125568,-0.03564410690308,-0.00322099506394268,-0.0149521483557415,-0.0174377827810237,-0.0643068142196714,-0.0314779448421483,-0.0307677581908341,-5.89128526924183e-05,-0.0113174435535364,-0.0290135081937301,0.02661993425,-0.03532859462,-0.05562875088,-0.03899779566,-0.0448070789,-0.03681265508,2,-2,0.02655056725,-0.03535745708
S084,26301,L'avventura di un fotografo,L'avventur,1955,riformulazione,8.011102239,0,0,0.04166666667,0.04166666667,0.2083333333,0.4166666667,0.04166666667,0.04166666667,0.2083333333,0,0,1,1,5,10,1,1,5,0,0,2.66,0.71,21.03,41.72,1.38,8.64,23.87,0,0,56,15,443,879,29,182,503,0.0868617230702299,0.0434263115583299,0.000362124135141071,-0.0128754994801515,0.010726110837075,0.0408631930469244,0.0896363123900575,0.0340795346493284,0.00766977954591766,-0.00910969343425723,0.0156002526813367,0.0473434494480073,-0.0462849719,0.07715905294,0.06415994533,0.06026346707,0.07995146965,0.04962802224,0.03656059296,0.05502457441,-0.04618940093,0.07715387709
S086,10513,Luna e Gnac,Luna e Gna,1957,riformulazione,1.655093694,0,0,0,0.3333333333,0,0,0,0,0.6666666667,0,0,0,1,0,0,0,0,2,0,0,0,40.8,0,0,0,0,59.2,0,0,0,71,0,0,0,0,103,0.00416940364167741,-0.0112930681774456,-0.0368664410120125,-0.0031040976872837,-0.02892251001458,0.00897677832794597,-0.014369965068293,-0.0475747957489836,-0.0312320191804377,1.48365596775073e-05,-0.0146661205874881,0.000785129371024738,0.01840447436,0.01301415665,-0.01751254581,-0.01775068147,-0.00118493465,-0.01786557335,2,2,0.01816156236,0.01299692139
S089,8266,Dialogo sul satellite,Dialogo su,1958,,3.121219453,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,258,0,0,0,0,0.0158858248637972,0.0495382842488722,-0.0385673747068938,-0.00370861793108022,-0.0635541263112321,0.0100732940679786,0.0221194631539799,-0.0165184569556444,-0.0279551297072373,-0.000676776464635541,-0.0478749128005179,0.00596316951370029,0.03934767274,0.05567425123,-0.0008415419666,0.01920913934,0.002940036884,0.03457272028,-0.08807686488,0.09335279696,0.03947943763,0.05559246564
S090,7421,Monologo notturno d'un nobile scozzese,Monologo n,1958,riformulazione,6.980191349,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,2,1,1,0,0,1,0,0,0,65.83,4.63,24.71,0,0,4.83,0,0,0,341,24,128,0,0,25,-0.00644414777857164,0.000110200939650992,-0.0346546655925012,-0.00312664937923917,-0.00446414072539398,-0.00972984544136853,-0.0618846112411751,0.0403916407773448,-0.027966621806142,-0.000239859580734579,-0.0184803875674151,-0.031140069046301,0.001566447347,-0.00449495542,-0.06129682336,-0.001603953856,-0.03345518526,0.00262059638,-0.0272093661,0.01477241677,0.001651378629,-0.004498109538
S091,6351,Una bella giornata di marzo,Una bella ,1958,riformulazione,19.55597544,0,0,0,0.5217391304,0.347826087,0.04347826087,0.04347826087,0,0.04347826087,0,0,0,12,8,1,1,0,1,0,0,0,62.24,27.13,2.25,4.59,0,3.78,0,0,0,773,337,28,57,0,47,-0.0418499855649777,-0.0225171499065128,-0.016091680897155,-0.00806470752058214,-0.00552802688854508,-0.0300397509011952,-0.0699359450329145,-0.0198080993141065,-0.0200512162273135,-0.00151169691484186,-0.00841382128100768,-0.0396511452339356,-0.006618116446,-0.06367174657,-0.02835496477,-0.07965441871,-0.04462158881,-0.0483595487,-0.06709736177,-0.04451942365,-0.00642358303,-0.06372614414
